actual,1-day ahead,2-day ahead,3-day ahead
0.20865169990059884,0.2591358423233032,0.2566989064216614,0.2594015896320343
0.3917646528212584,0.2701466381549835,0.2684253454208374,0.2702871561050415
0.33855808244279123,0.2629004716873169,0.26073065400123596,0.2631298899650574
0.24349073022678308,0.3025329113006592,0.3028492033481598,0.3022690713405609
0.32192342930316625,0.3040083348751068,0.30441462993621826,0.30372655391693115
0.31270273759873785,0.28217586874961853,0.28116574883461,0.2821516692638397
0.35030580877489,0.24699075520038605,0.24369855225086212,0.2473772019147873
0.2791243504437676,0.25420328974723816,0.25138527154922485,0.2545044422149658
0.25283876855811777,0.28292757272720337,0.28199321031570435,0.28290387988090515
0.30036559094140985,0.27851951122283936,0.27730002999305725,0.27854347229003906
0.31341066103511583,0.3260698616504669,0.3279421031475067,0.3255188465118408
0.32747008238619274,0.26180872321128845,0.2595004141330719,0.2620358169078827
0.2431091325218523,0.2643866539001465,0.2622448801994324,0.26458632946014404
0.16854635594089698,0.2370586395263672,0.23314769566059113,0.23756907880306244
0.3552568510716572,0.231631338596344,0.2273966670036316,0.232191264629364
0.22353179951396035,0.2252228558063507,0.22056972980499268,0.225849449634552
0.3797451232754999,0.18589356541633606,0.17874397337436676,0.1869817078113556
0.2800913888918367,0.23708941042423248,0.23333069682121277,0.23763111233711243
0.30414132999402177,0.20604301989078522,0.20017725229263306,0.20689089596271515
0.2202256511480652,0.24190211296081543,0.23833754658699036,0.24233923852443695
0.29994685047029807,0.21635520458221436,0.21114510297775269,0.2171202301979065
0.25909909336276454,0.2450600266456604,0.2417597621679306,0.24554818868637085
0.388469116674272,0.2406485676765442,0.23706436157226562,0.24116851389408112
0.28596967381576477,0.24577689170837402,0.24250070750713348,0.24614065885543823
0.21215771172261066,0.25985077023506165,0.2574750483036041,0.26004719734191895
0.3022373210514587,0.2759743630886078,0.274637371301651,0.27598756551742554
0.23365983593509565,0.2571614384651184,0.25465670228004456,0.2574236989021301
0.29290873845479015,0.24871963262557983,0.24566860496997833,0.24907509982585907
0.182288737252072,0.2569299340248108,0.2543538212776184,0.25721514225006104
0.2830588306042243,0.27653107047080994,0.27520397305488586,0.27658897638320923
0.22937603690222252,0.2812402546405792,0.2802123725414276,0.2812507152557373
0.24403637514901322,0.14187195897102356,0.1316198706626892,0.1433458924293518
0.24102308839246495,0.1533127725124359,0.14383676648139954,0.15467917919158936
0.28608640822376213,0.16239459812641144,0.1535387933254242,0.16366907954216003
0.20548748996260963,0.21306191384792328,0.20759403705596924,0.2138000726699829
0.21944034694881015,0.19735191762447357,0.19085395336151123,0.1982545107603073
0.3114703936779474,0.21823374927043915,0.21317259967327118,0.21891580522060394
0.1562189371509022,0.16544894874095917,0.15686540305614471,0.16668012738227844
0.26374945612378087,0.17576593160629272,0.16782040894031525,0.17690007388591766
0.18578900078884159,0.1606641560792923,0.15168161690235138,0.16194108128547668
0.24458511530175842,0.18387727439403534,0.17647528648376465,0.184941828250885
0.17363403055611562,0.18754631280899048,0.18041427433490753,0.18858259916305542
0.21667984350514513,0.18590031564235687,0.1786397248506546,0.18692997097969055
0.2708662754295295,0.1882682591676712,0.18115942180156708,0.18926110863685608
0.2116018967572596,0.16612912714481354,0.15755373239517212,0.16736024618148804
0.20527524558443255,0.09867444634437561,0.08550430834293365,0.10054275393486023
0.23933914175448273,0.10538922250270844,0.0927051305770874,0.10720227658748627
0.29906515194928773,0.14391016960144043,0.1339256912469864,0.14538565278053284
0.23222011156979477,0.18376240134239197,0.1763656735420227,0.18489620089530945
0.1882417498841499,0.1881757527589798,0.18105939030647278,0.18926703929901123
0.09554667077005796,0.19307541847229004,0.18629464507102966,0.194094717502594
0.19415422375021413,0.19885872304439545,0.192543163895607,0.19972360134124756
0.27823778798909055,0.1759105771780014,0.16809934377670288,0.17706142365932465
0.1631005189375046,0.19106152653694153,0.1842668354511261,0.1920875608921051
0.2023843002833462,0.18516503274440765,0.1779661327600479,0.18626175820827484
0.184955057252921,0.1537097990512848,0.14427639544010162,0.15512892603874207
0.1894285496987898,0.1434086412191391,0.1332550346851349,0.14492714405059814
0.13372368611886393,0.14517292380332947,0.13514645397663116,0.14666172862052917
0.18655396490185464,0.18160796165466309,0.174115389585495,0.18265008926391602
0.1744197769311585,0.16147586703300476,0.15259180963039398,0.16277159750461578
0.2840042024386879,0.1842755675315857,0.17690370976924896,0.18535785377025604
0.11520094236503908,0.201484814286232,0.19525018334388733,0.2023892104625702
0.22706257318009282,0.22755882143974304,0.22305092215538025,0.2281722128391266
0.3225128496283954,0.1580771505832672,0.14894625544548035,0.15940344333648682
0.17888133063075487,0.16543856263160706,0.15681520104408264,0.16668201982975006
0.1679905409755459,0.14008626341819763,0.1297314465045929,0.14154498279094696
0.20829751709451594,0.2404048591852188,0.23675791919231415,0.24080604314804077
0.21402280919584143,0.18649031221866608,0.17928339540958405,0.18754154443740845
0.21938109539323575,0.18329712748527527,0.17588207125663757,0.18438363075256348
0.1357148036916372,0.12985505163669586,0.11879283934831619,0.13147994875907898
0.21849453293855875,0.12432786822319031,0.11287523061037064,0.12597134709358215
0.25655879346145816,0.10591966658830643,0.0931970551609993,0.10772721469402313
0.15563747598985467,0.13879358768463135,0.1283951848745346,0.14031794667243958
0.1900997725447747,0.13645856082439423,0.1259039342403412,0.13799545168876648
0.21757303859664018,0.17716971039772034,0.1693640500307083,0.1783006489276886
0.13175821474178698,0.16814565658569336,0.1597541719675064,0.16937148571014404
0.2078506399557215,0.1706811785697937,0.162455752491951,0.17188408970832825
0.16441643408220222,0.10347751528024673,0.09063171595335007,0.10528549551963806
0.058185911925657856,0.08144177496433258,0.06703024357557297,0.08341427892446518
0.05448666928434733,0.07769443839788437,0.06301820278167725,0.07969841361045837
0.1461682814926439,0.06176701933145523,0.04584114998579025,0.06390693783760071
0.10341961067306227,0.06415462493896484,0.0483640655875206,0.06628305464982986
0.07721627348395607,0.07762453705072403,0.06282499432563782,0.07965242117643356
0.10645603180835744,0.14303067326545715,0.13286487758159637,0.14447572827339172
0.15832369390115775,0.13182739913463593,0.12093932181596756,0.1334177851676941
0.21077325933079344,0.12469317018985748,0.11331373453140259,0.12635138630867004
0.09112977682503631,0.11935718357563019,0.10765188187360764,0.12108276039361954
0.12457506906785806,0.05939263477921486,0.043407514691352844,0.06151692569255829
0.10816371470110686,0.06554455310106277,0.04999464750289917,0.06763797253370285
0.17238267307644686,0.0426606759428978,0.025377675890922546,0.0448855385184288
0.06885561368693247,0.04746202006936073,0.03051173686981201,0.049664467573165894
0.0633173619438755,0.06869132816791534,0.05334249138832092,0.07075921446084976
0.06471640613669244,0.08664052188396454,0.07259178906679153,0.08858411014080048
0.09689574909884574,0.09460501372814178,0.08112167567014694,0.09651215374469757
0.1442713473626867,0.0924927294254303,0.07882390171289444,0.09442448616027832
0.14408342265284246,0.06090065836906433,0.04493360221385956,0.0630447268486023
0.11983582897348002,0.06158401817083359,0.04566784203052521,0.06370501965284348
0.1604063418620199,0.05512155964970589,0.038750059902668,0.05727952718734741
0.10096376634723886,0.09210307896137238,0.07843174040317535,0.09400724619626999
0.0529341900931399,0.0801694393157959,0.06563365459442139,0.08216346800327301
0.05527197348360235,0.10175581276416779,0.08874517679214478,0.10358817875385284
0.05717200284407465,0.041264668107032776,0.02389361709356308,0.04351121187210083
0.05932982068887451,0.08526932448148727,0.0710156038403511,0.0872710794210434
0.062429472961834924,0.08188515901565552,0.06739093363285065,0.08390872180461884
0.06389395917125645,0.08894650638103485,0.07494930177927017,0.09091994166374207
0.06105872801944157,0.08857136964797974,0.07461435347795486,0.09049208462238312
0.16535959503772643,0.13555151224136353,0.12491047382354736,0.13712692260742188
0.18108425040591733,0.1165299117565155,0.10456728935241699,0.11826419085264206
0.15490655941250753,0.13118769228458405,0.12024664133787155,0.1327999234199524
0.12693496124771395,0.12579011917114258,0.1144881546497345,0.12742581963539124
0.29657143997894253,0.19111229479312897,0.18422536551952362,0.19212639331817627
0.11018534240324307,0.19795873761177063,0.19154687225818634,0.19890917837619781
0.27940292119012494,0.18258976936340332,0.17515358328819275,0.18369519710540771
0.21388352382266274,0.16018128395080566,0.15132881700992584,0.16155222058296204
0.11841688687020899,0.11171122640371323,0.09949278831481934,0.11351165175437927
0.1835692783337401,0.135187029838562,0.1246153935790062,0.13679605722427368
0.1393835362035848,0.14034061133861542,0.1300704926252365,0.14181023836135864
0.11616488558259314,0.16216081380844116,0.15342290699481964,0.16344192624092102
0.2015101187507296,0.17426304519176483,0.16631172597408295,0.17542362213134766
0.28706936500019453,0.1803649663925171,0.17283235490322113,0.18147028982639313
0.18049836748699116,0.1922280639410019,0.18547110259532928,0.19321365654468536
0.22152034185494507,0.09511157125234604,0.08162764459848404,0.09697864949703217
0.15328288991945324,0.09982378780841827,0.08666891604661942,0.1016528308391571
0.19593870382358247,0.10336361825466156,0.09045453369617462,0.10513949394226074
0.11036000183945127,0.17440015077590942,0.16647018492221832,0.17553094029426575
0.1920245637493677,0.18819384276866913,0.1810821294784546,0.18921369314193726
0.25162366949305426,0.18376699090003967,0.1763485074043274,0.18484541773796082
0.3135123614663256,0.1806212067604065,0.1730048954486847,0.18173694610595703
0.2244537360316668,0.13280344009399414,0.12202874571084976,0.13439561426639557
0.1614467814908752,0.16729266941547394,0.15886132419109344,0.16853323578834534
0.21501151425751608,0.19386668503284454,0.18716415762901306,0.1948457807302475
0.22128466216001103,0.19921714067459106,0.19286921620368958,0.20014046132564545
0.17114192781568693,0.18724945187568665,0.1800774335861206,0.18828211724758148
0.27935958796291377,0.17798744142055511,0.1701880544424057,0.17909562587738037
0.2162973614486386,0.17594636976718903,0.16801993548870087,0.17707744240760803
0.21471171907334102,0.17095385491847992,0.16281718015670776,0.17215919494628906
0.1848197514618331,0.23751869797706604,0.23368121683597565,0.238006591796875
0.28101288323375534,0.24055323004722595,0.2369067668914795,0.24100929498672485
0.1905901454935212,0.26261475682258606,0.2604128420352936,0.2628049850463867
0.21309512439289263,0.2844098210334778,0.28364458680152893,0.2843298017978668
0.40106670487065477,0.25886258482933044,0.25644373893737793,0.25907576084136963
0.2920781654721823,0.17437146604061127,0.16635948419570923,0.17554214596748352
0.29284418078976127,0.1745861917734146,0.1665879637002945,0.1757892370223999
0.26674431273501636,0.19502151012420654,0.18838270008563995,0.1960185170173645
0.3300541576904981,0.1886976808309555,0.18165507912635803,0.18979835510253906
0.21514682004860392,0.26059091091156006,0.25826361775398254,0.26087039709091187
0.24844398340248958,0.2881515622138977,0.28759482502937317,0.2881057560443878
0.41684176827866265,0.2938576340675354,0.29366421699523926,0.29374217987060547
0.39464852330973876,0.24092556536197662,0.23725852370262146,0.24136939644813538
0.25813559232099836,0.2398996204137802,0.23616355657577515,0.2403552085161209
0.22025616127742814,0.2676735818386078,0.26573312282562256,0.2678065299987793
0.3064968004159989,0.2591354548931122,0.2567085921764374,0.25940603017807007
0.25999051975110804,0.2617337107658386,0.2595411539077759,0.2620013952255249
0.20134872458815745,0.1890721172094345,0.18216928839683533,0.1901591718196869
0.2887310616110055,0.2521207928657532,0.2493506669998169,0.25249332189559937
0.25650042625745945,0.20955219864845276,0.20392923057079315,0.2103308141231537
0.2319561326244371,0.22404107451438904,0.2193484753370285,0.22463281452655792
0.19811686175462423,0.23321519792079926,0.2291387915611267,0.2336997091770172
0.3371377160291938,0.25481387972831726,0.2521490156650543,0.25510215759277344
0.22925797596686154,0.27078112959861755,0.26912400126457214,0.27092158794403076
0.199503082849593,0.26845782995224,0.26664939522743225,0.2686399221420288
0.3242125733569632,0.2756935954093933,0.27432993054389954,0.27580726146698
0.3030690537084399,0.24718306958675385,0.2439955323934555,0.24764499068260193
0.22666461497101092,0.22585994005203247,0.2212783843278885,0.22659067809581757
0.26047470223882446,0.26468414068222046,0.2625752091407776,0.26489555835723877
0.347447584482106,0.27473077178001404,0.2732681632041931,0.2748118042945862
0.2933544516489619,0.2631509602069855,0.2609432339668274,0.26338815689086914
0.24354246479396374,0.2250368297100067,0.22036491334438324,0.22574084997177124
0.3896581273678513,0.22859597206115723,0.22416472434997559,0.22925828397274017
0.3734910675955399,0.22482112050056458,0.220164492726326,0.22548052668571472
0.2434854241173287,0.2557324767112732,0.2531301975250244,0.2560395896434784
0.2650406094243578,0.324746698141098,0.3265800178050995,0.324360728263855
0.32299305253402094,0.3230043053627014,0.3247314989566803,0.3226339817047119
0.27407779817682076,0.3472318947315216,0.35053765773773193,0.3466038107872009
0.2800215251173534,0.3612699806690216,0.3655422031879425,0.3603029251098633
0.5509028345236705,0.3204629123210907,0.3219689726829529,0.319982647895813
0.28871116370055144,0.32388973236083984,0.325566828250885,0.3234599232673645
0.24735534661275654,0.31927669048309326,0.3206495940685272,0.318905234336853
0.32555413469735717,0.32031384110450745,0.3217626214027405,0.31993329524993896
0.38009607595518813,0.36188805103302,0.3661174178123474,0.360927939414978
0.25412107834293735,0.3722231686115265,0.37712782621383667,0.3711637258529663
0.33321306151903296,0.38891085982322693,0.3949187994003296,0.38769394159317017
0.5226761009292765,0.33195316791534424,0.33422860503196716,0.33141082525253296
0.4767181182413431,0.20151883363723755,0.1953415423631668,0.20247964560985565
0.19058793461458187,0.17191605269908905,0.1637820452451706,0.1731761395931244
0.1915633744026205,0.18014080822467804,0.172557070851326,0.18130263686180115
