actual,1-day ahead,2-day ahead
0.3917646528212584,0.39185505867004395,0.39148688077926636
0.33855808244279123,0.33390493273735046,0.35325556993484497
0.24349073022678308,0.262753142118454,0.2422425389289856
0.32192342930316625,0.3417376184463501,0.3410989844799042
0.31270273759873785,0.31133949875831604,0.3308314883708954
0.35030580877489,0.35321779012680054,0.35266114234924316
0.2791243504437676,0.2789075493812561,0.2985238742828369
0.25283876855811777,0.27115126729011536,0.25058117866516113
0.30036559094140985,0.30675897121429443,0.30622831106185913
0.31341066103511583,0.3160959982872009,0.3156577253341675
0.32747008238619274,0.3451930367946625,0.3450764501094818
0.2431091325218523,0.24071374773979187,0.2606918132305145
0.16854635594089698,0.16123594522476196,0.1608164179325104
0.3552568510716572,0.35443156838417053,0.37409942150115967
0.22353179951396035,0.227173810005188,0.2265876877307892
0.3797451232754999,0.37948307514190674,0.3780629050731659
0.2800913888918367,0.2819315302371979,0.281922082901001
0.30414132999402177,0.3071200132369995,0.3276981782913208
0.2202256511480652,0.22701857686042786,0.2273422598838806
0.29994685047029807,0.29389849305152893,0.29399439692497253
0.25909909336276454,0.25974807262420654,0.2798971140384674
0.388469116674272,0.3968493616580963,0.3964177346229553
0.28596967381576477,0.2982324969768524,0.2879489278793335
0.21215771172261066,0.2385177743434906,0.21834930181503296
0.3022373210514587,0.30140894770622253,0.30111047744750977
0.23365983593509565,0.2516536945104599,0.2328407508134842
0.29290873845479015,0.29511514365673065,0.29663296103477478
0.182288737252072,0.18630518555641174,0.1976621150970459
0.2830588306042243,0.2993998384475708,0.29085273146629333
0.22937603690222252,0.2445933049917221,0.22611150979995728
0.24403637514901322,0.24821598649024963,0.2679544413089752
0.24102308839246495,0.2665588581562042,0.26632124423980713
0.28608640822376213,0.29978856205940247,0.29058382213115692
0.20548748996260963,0.22813885986804962,0.22882373213768005
0.21944034694881015,0.21072142481803894,0.2313641119003296
0.3114703936779474,0.3151559805870056,0.335756676197052
0.1562189371509022,0.1779195123910904,0.1794804835319519
0.26374945612378087,0.26048500061035156,0.2820538693666458
0.18578900078884159,0.18285321235656738,0.1843919062614441
