actual,1-day ahead,2-day ahead,3-day ahead,4-day ahead,5-day ahead
0.19702512973437614,0.18243999898433685,0.1874485719203949,0.19798055827617645,0.1938930708169937,0.18974045038223267
0.20865169990059884,0.20930835247039795,0.25247297167778015,0.2587041401863098,0.25016884446144104,0.2542986512184143
0.3917646528212584,0.39347493410110474,0.39680734038352966,0.38392818808555603,0.3889108979701996,0.39732282161712646
0.33855808244279123,0.3846673655509949,0.38132699251174927,0.328375381231308,0.3823431932926178,0.320760600566864
0.24349073022678308,0.29723363399505615,0.29268430948257446,0.23254648208618164,0.23640071511268616,0.2350063633918762
0.32192342930316625,0.3755259919166565,0.31971641659736633,0.31558666706085205,0.3131577157974243,0.3775497031211853
0.31270273759873785,0.3603043842315674,0.3038253593444824,0.30461790084838867,0.3018454885482788,0.30316305875778198
0.35030580877489,0.34376461029052734,0.3470823037624359,0.34239657819271088,0.39832792460918427,0.39585965156555176
0.2791243504437676,0.2961484491825104,0.2604883325099945,0.26508086919784546,0.29882323503494263,0.29471581935882568
0.25283876855811777,0.29740614771842957,0.2429640817642212,0.29781452775001526,0.24044976711273193,0.2449212574958801
0.30036559094140985,0.35643528938293457,0.3509265983104706,0.306892147064209,0.3568308615684509,0.3548621594905853
0.31341066103511583,0.3032762360572815,0.3073948073387146,0.30247149109840393,0.3665232527256012,0.36649209856987
0.32747008238619274,0.37512834072113037,0.3195197820663452,0.37827890038490295,0.37667035698890686,0.31779982447624207
0.2431091325218523,0.29777530908584595,0.2935303854942322,0.23928717970848083,0.29272863149642944,0.29736522674560547
0.16854635594089698,0.15690943241119385,0.1927858638763428,0.199372056722641,0.15372411847114563,0.15855475664138794
0.3552568510716572,0.34596737146377563,0.34167014479637146,0.394695645570755,0.39477402448654175,0.3984027945995331
0.22353179951396035,0.2708584702014923,0.27870885848999023,0.2123470950126648,0.21087748169898987,0.2721314537525177
0.3797451232754999,0.3911633777618408,0.36891056060791016,0.3919627642631531,0.36986706376075745,0.3610071313381195
0.2800913888918367,0.27167091131210327,0.27993269085884094,0.29546245098114014,0.2759152066707611,0.27740819334983826
0.30414132999402177,0.3555576002597809,0.3005530059337616,0.302278014421463,0.30130090594291687,0.309561105966568
0.2202256511480652,0.2774902904033661,0.2102232825756073,0.2133738648891449,0.2739668118953705,0.2114718806743622
0.29994685047029807,0.2809518897533417,0.2837412977218628,0.28619277715682983,0.29583860635757446,0.28298861026763916
0.25909909336276454,0.2950713849067688,0.24663955330848694,0.24490076661109924,0.24057183027267456,0.29748740911483765
0.388469116674272,0.39785786151885986,0.3979580271244049,0.3940384554862976,0.39849406123161316,0.3763199520111084
0.28596967381576477,0.2908903968334198,0.27073670625686646,0.2946876096725464,0.29674636363983154,0.2940199875831604
0.21215771172261066,0.2042757987976074,0.20947306513786316,0.20978593945503235,0.20232954740524292,0.26370835185050964
0.3022373210514587,0.30263672530651093,0.306197829246521,0.35194573283195496,0.3505225920677185,0.30198269724845886
0.23365983593509565,0.2896007776260376,0.28318080604076385,0.28990187466144562,0.2296814662218094,0.2815079164505005
0.29290873845479015,0.28762190341949463,0.29581570386886597,0.2850055480003357,0.2981535279750824,0.2836871635913849
0.182288737252072,0.17293568074703217,0.17826941192150116,0.19310603082180023,0.17398469805717468,0.19122472524642944
0.2830588306042243,0.29481649041175842,0.2704397213459015,0.27615552365779877,0.27782419085502625,0.2950741422176361
0.22937603690222252,0.21938489377498627,0.27364209055900574,0.27880824327468872,0.21872098207473755,0.21324193477630615
0.24403637514901322,0.2981381893157959,0.23388575553894043,0.29834466934204102,0.29567907512187958,0.29809751868247986
0.24102308839246495,0.2331872797012329,0.29948022842407227,0.2396960961818695,0.23102704763412476,0.2910300278663635
0.28608640822376213,0.2995552921295166,0.2759867322444916,0.27678539395332336,0.29593372225761414,0.2719619369506836
0.20548748996260963,0.2040623378753662,0.2015996825695038,0.25101417541503906,0.20717535734176636,0.25126025199890137
0.21944034694881015,0.2607103407382965,0.2073510527610779,0.2689309823513031,0.20881086826324463,0.204888733625412
0.3114703936779474,0.36443838596343994,0.3065873122215271,0.3011449706554413,0.3688404059410095,0.30939900040626526
0.1562189371509022,0.1474332970380783,0.19647207736968994,0.19799444377422333,0.14635803759098053,0.14165472984313965
0.26374945612378087,0.2916783344745636,0.29130875051021576,0.257215336561203,0.25051301777362823,0.25689037203788757
0.18578900078884159,0.1799762099981308,0.17057602107524872,0.1788834673166275,0.19414048731327057,0.17032634675502777
0.24458511530175842,0.23919149577617645,0.29449499249458313,0.2902376765012741,0.29237261593341827,0.23999061107635498
0.17363403055611562,0.16371198534965515,0.1616310828924179,0.16719575345516205,0.16148977756500244,0.19403342604637146
0.21667984350514513,0.26572733223438263,0.20318857669830322,0.2686315792798996,0.26332081198692322,0.20638790845870972
0.2708662754295295,0.2988871204853058,0.2909978699684143,0.2644455826282501,0.29401081800460815,0.2646678304672241
0.2116018967572596,0.2035261809825897,0.2041332542896271,0.2006409692764282,0.2604374897480011,0.2659933578968048
0.20527524558443255,0.20743038415908813,0.20227960407733917,0.20264707624912262,0.25576163709163666,0.25759714722633362
0.23933914175448273,0.2235971403121948,0.22338431656360626,0.28743490755558014,0.22283622920513153,0.28007587850093842
0.29906515194928773,0.2933164143562317,0.28258450865745544,0.28043087661266327,0.29584464490413666,0.2870678460597992
0.23222011156979477,0.22668748557567596,0.28196933090686798,0.28306249499320984,0.22924370527267456,0.28490864992141724
0.1882417498841499,0.1747370821237564,0.19082272589206696,0.179079772233963,0.19346332669258118,0.19108622431755066
0.09554667077005796,0.0866546380519867,0.09980603456497192,0.08329619407653809,0.09223706424236298,0.08739079475402832
0.19415422375021413,0.1842744266986847,0.18358804404735565,0.1835511475801468,0.19694354474544525,0.19715943276882172
0.27823778798909055,0.29443222999572754,0.29338900923728943,0.26160277605056763,0.26317270159721375,0.2930992090702057
0.1631005189375046,0.15782718181610107,0.19884882986545563,0.15360827445983887,0.1910973882675171,0.15115326762199402
0.2023843002833462,0.25043241143226624,0.2514852625131607,0.25566608011722565,0.25239149451255798,0.25217311799526215
0.184955057252921,0.19562936902046204,0.19746715366840363,0.19227299094200134,0.17161331117153168,0.19479329347610474
0.1894285496987898,0.1794043004512787,0.17294263541698456,0.17204587817192078,0.1749982100725174,0.19788732171058655
0.13372368611886393,0.1225159353017807,0.12430000126361847,0.18967242538928986,0.12982147634029388,0.18328842520713806
0.18655396490185464,0.19174010753631592,0.19308560252189636,0.19825102925300598,0.19593822419643402,0.1757621818780899
0.1744197769311585,0.1665991747379303,0.19277228832244873,0.19940505385398865,0.19428295969963074,0.1652023071050644
0.2840042024386879,0.27261310338974,0.29223294496536255,0.29220513105392456,0.29283820390701294,0.27912952423095703
0.11520094236503908,0.10768273413181305,0.10306593716144562,0.16441176533699036,0.100828577876091,0.1664695167541504
0.22706257318009282,0.2139110589027405,0.27654744148254395,0.278913431763649,0.21168093383312225,0.21881512761116028
0.3225128496283954,0.37695428252220154,0.31016430020332336,0.37002028465270996,0.3116304636001587,0.37113304793834686
0.17888133063075487,0.19291381120681763,0.1993072533607483,0.1967177051305771,0.1996862155199051,0.16662003874778748
0.1679905409755459,0.19718183159828186,0.1514161103963852,0.15706188678741455,0.19756374299526215,0.15233242750167847
0.20829751709451594,0.2034064882993698,0.25582294464111328,0.2541031664609909,0.25712542951107025,0.25103962182998657
0.21402280919584143,0.20002707958221436,0.20278453409671783,0.2081366330385208,0.20706213474273682,0.26935952126979828
0.21938109539323575,0.2000354540348053,0.20352302074432373,0.2624900072813034,0.2051527202129364,0.2680293893814087
0.1357148036916372,0.12132330179214478,0.12096440196037292,0.12047501683235168,0.12289986670017242,0.1225775694847107
0.21849453293855875,0.2019695746898651,0.20151870489120483,0.26315304815769196,0.2683709418773651,0.26903720259666443
0.25655879346145816,0.24840529680252075,0.29693576872348785,0.24181335926055908,0.29970476925373077,0.24881128072738647
0.15563747598985467,0.19144433438777924,0.1402979975938797,0.1431035816669464,0.1480577939748764,0.14591256320476532
0.1900997725447747,0.19340464174747467,0.19209789395332336,0.1835884952545166,0.1970560336112976,0.18456679463386536
0.21757303859664018,0.20517829477787018,0.205954669713974,0.20398538649082184,0.26855835378170013,0.2643819510936737
0.13175821474178698,0.12996980786323547,0.12111446499824524,0.1896048080921173,0.1843465757369995,0.12991282999515533
0.2078506399557215,0.25422448396682739,0.25438468098640442,0.20628224700689316,0.20913104891777039,0.20135931432247162
0.16441643408220222,0.15067820429801941,0.15170462816953659,0.19252986520528793,0.19844933778047562,0.19736552000045776
0.058185911925657856,0.09510166734457016,0.09516645967960358,0.09217026621103287,0.09149474024772644,0.04587898015975952
0.05448666928434733,0.09938379287719727,0.090071759223938,0.09071492314338684,0.09123046398162842,0.04225358307361603
0.1461682814926439,0.19879532039165497,0.19894333571195602,0.19259551346302032,0.13756402790546417,0.13047491550445557
0.10341961067306227,0.10908861577510834,0.1519659799337387,0.15314886927604675,0.10467900574207306,0.15736780643463135
0.07721627348395607,0.06970933854579926,0.09264809548854828,0.06396259188652039,0.0955910760164261,0.0982577931880951
0.10645603180835744,0.1557413810491562,0.10293869614601135,0.10399649024009705,0.10046385288238525,0.1078504180908203
0.15832369390115775,0.19993758082389832,0.14506493091583252,0.14821194231510162,0.14982384145259857,0.19067743003368378
0.21077325933079344,0.20799914836883545,0.26287875175476074,0.26536258697509766,0.20641005992889404,0.2072926014661789
0.09112977682503631,0.0974167937040329,0.0970936045050621,0.09151094943284988,0.08804111301898956,0.0918432241678238
0.12457506906785806,0.17121470153331757,0.11866425067186356,0.11702194154262543,0.17827835321426392,0.11224970430135727
0.10816371470110686,0.10449554979801178,0.15958700507879257,0.1057295510172844,0.15411896646022797,0.1559258046746254
0.17238267307644686,0.16471819341182709,0.1678591239452362,0.19177465617656708,0.16684837535023689,0.16600503087043762
0.06885561368693247,0.05939493030309677,0.09298676252365112,0.05772015243768692,0.093353458642959595,0.092310539186000824
0.0633173619438755,0.05320544570684433,0.0911910343170166,0.09227710753679276,0.05401657968759537,0.05456375569105148
0.06471640613669244,0.05429142743349075,0.09244465410709381,0.05402721166610718,0.0962111034989357,0.09676236987113953
0.09689574909884574,0.09879238069057465,0.09740348279476166,0.08758068948984146,0.09740387231111526,0.09673985958099365
0.1442713473626867,0.1944376814365387,0.19466928482055664,0.19588670432567596,0.19515480399131775,0.1928995931148529
0.14408342265284246,0.19662230551242828,0.19565372467041016,0.19320602476596832,0.1391414052248001,0.19685451447963715
0.11983582897348002,0.10708495676517487,0.10652478694915771,0.165857954621315,0.16356037437915802,0.1015431946516037
0.1604063418620199,0.15243876516819,0.15171600878238678,0.1585703682899475,0.1933199143409729,0.1905448019504547
0.10096376634723886,0.10826533198356628,0.15704347610473633,0.10583309412002563,0.1035722005367279,0.1020658028125763
0.0529341900931399,0.09411002814769745,0.042706258893013,0.04729601234197617,0.09258172243833542,0.09366718053817749
0.05527197348360235,0.09876583099365234,0.09695313662290573,0.0411064201593399,0.04627772659063339,0.09766563355922699
0.05717200284407465,0.04976673126220703,0.09111400693655014,0.09549017786979675,0.09282260298728943,0.04873164892196655
0.05932982068887451,0.04189403593540192,0.044500333070755,0.0443932119011879,0.04736171066761017,0.09398216784000397
0.062429472961834924,0.09607298672199249,0.09878528326749802,0.09081352084875107,0.05636653661727905,0.0937299358844757
0.06389395917125645,0.0564361035823822,0.0500794842839241,0.05365560233592987,0.09016176342964172,0.05704901099205017
0.06105872801944157,0.09961456596851349,0.0909041890501976,0.09280441284179688,0.05693703711032867,0.0917920047044754
0.16535959503772643,0.15768700182437897,0.19981015115976334,0.15346050888299942,0.19889296889305115,0.15346730291843414
0.18108425040591733,0.19773843318223953,0.19010608822107315,0.19496171146631241,0.1916438126564026,0.17640543937683105
0.15490655941250753,0.14630342423915863,0.14427223205566406,0.19990299344062805,0.1988564157485962,0.19319530606269836
0.12693496124771395,0.11417998850345612,0.1198777997493744,0.1180673384666443,0.17008692264556885,0.1741010719537735
0.29657143997894253,0.29934151113033295,0.28073474943637848,0.28492086231708527,0.28405249178409576,0.29754991352558136
0.11018534240324307,0.1694674962759018,0.16165484726428986,0.1642788565158844,0.1605263066291809,0.1623813670873642
0.27940292119012494,0.29656506836414337,0.26651059925556183,0.2958809643983841,0.29796687245368958,0.29719569265842438
0.21388352382266274,0.26795773088932037,0.26587302327156067,0.2654040026664734,0.26714118838310242,0.20474886655807495
0.11841688687020899,0.10295684158802032,0.16022849321365356,0.1680328005552292,0.16829796016216278,0.10597846031188965
