actual,1-day ahead,2-day ahead,3-day ahead,4-day ahead,5-day ahead,6-day ahead
0.27545340705288063,0.23796623945236206,0.2351558655500412,0.24642102420330048,0.2667102813720703,0.2801355719566345,0.28186869621276855
0.19702512973437614,0.3178204298019409,0.3191094696521759,0.31167691946029663,0.2967624366283417,0.28678011894226074,0.2872273921966553
0.20865169990059884,0.29885971546173096,0.2990114092826843,0.2879784405231476,0.2677351236343384,0.2546619474887848,0.2569625973701477
0.3917646528212584,0.3585290312767029,0.36204928159713745,0.35008513927459717,0.32578638195991516,0.3092275857925415,0.30807745456695557
0.33855808244279123,0.3540085256099701,0.3572809398174286,0.34523382782936096,0.32098010182380676,0.30450546741485596,0.30365756154060364
0.24349073022678308,0.3305169343948364,0.3325244188308716,0.3232372999191284,0.3046218752861023,0.29201745986938477,0.29211142659187317
0.32192342930316625,0.32225269079208374,0.32363152503967285,0.30740511417388916,0.27706825733184814,0.2570653259754181,0.25908327102661133
0.31270273759873785,0.3195238709449768,0.3207365870475769,0.3039270341396332,0.2726882994174957,0.2521410882472992,0.2544521391391754
0.35030580877489,0.37439262866973877,0.37873372435569763,0.3635469675064087,0.332886278629303,0.31197792291641235,0.310531884431839
0.2791243504437676,0.2910310924053192,0.2910590171813965,0.29310107231140137,0.2954026460647583,0.2966148555278778,0.2969241142272949
0.25283876855811777,0.27615633606910706,0.27539297938346863,0.27970099449157715,0.28656941652297974,0.29093849658966064,0.2916789948940277
0.30036559094140985,0.2568906247615814,0.25497734546661377,0.2577221095561981,0.2630237638950348,0.2668052613735199,0.2689228653907776
0.31341066103511583,0.26160135865211487,0.26007992029190063,0.2688480317592621,0.2841868996620178,0.2942492365837097,0.2949090003967285
0.32747008238619274,0.226282998919487,0.2228621393442154,0.23578082025051117,0.2597464323043823,0.27579960227012634,0.2778013050556183
0.2431091325218523,0.2890588045120239,0.2891772389411926,0.30228760838508606,0.324020117521286,0.3377707600593567,0.33583346009254456
0.16854635594089698,0.29618126153945923,0.2965686023235321,0.30326560139656067,0.3136829435825348,0.3201220631599426,0.31903699040412903
0.3552568510716572,0.33443522453308105,0.33682677149772644,0.3367207646369934,0.3338630199432373,0.33130884170532227,0.32921773195266724
0.22353179951396035,0.29694879055023193,0.2972201704978943,0.29481256008148193,0.2894403338432312,0.28579261898994446,0.2865225076675415
0.3797451232754999,0.2445565164089203,0.2421274185180664,0.25193244218826294,0.26962560415267944,0.2813433110713959,0.28290900588035583
0.2800913888918367,0.24944423139095306,0.24733081459999084,0.2588905990123749,0.2793980538845062,0.29284223914146423,0.2937524914741516
0.30414132999402177,0.20041516423225403,0.1957383155822754,0.21766947209835052,0.25778260827064514,0.2842607796192169,0.286230206489563
0.2202256511480652,0.2563580274581909,0.25426119565963745,0.2492697685956955,0.24095459282398224,0.2358430027961731,0.23973099887371063
0.29994685047029807,0.27475935220718384,0.2736637592315674,0.26830849051475525,0.25862738490104675,0.25241565704345703,0.2552088797092438
0.25909909336276454,0.26978200674057007,0.2684316039085388,0.26424068212509155,0.25670960545539856,0.2519057095050812,0.2547987401485443
0.388469116674272,0.29142457246780396,0.29132428765296936,0.28848376870155334,0.28234848380088806,0.2781265377998352,0.2794158458709717
0.28596967381576477,0.3049626052379608,0.3056676685810089,0.30455639958381653,0.30070388317108154,0.2976607382297516,0.2978353500366211
0.21215771172261066,0.23796868324279785,0.2348790317773819,0.23307044804096222,0.23119640350341797,0.23055103421211243,0.23483417928218842
0.3022373210514587,0.23117078840732574,0.22768539190292358,0.2254381626844406,0.2231215089559555,0.2223055362701416,0.22708113491535187
0.23365983593509565,0.2278563231229782,0.224234938621521,0.22432075440883636,0.22614365816116333,0.22801834344863892,0.23252704739570618
0.29290873845479015,0.14575959742069244,0.13752742111682892,0.13920097053050995,0.14766018092632294,0.15523569285869598,0.16419321298599243
0.182288737252072,0.15560558438301086,0.14796732366085052,0.15140701830387115,0.16246594488620758,0.17155423760414124,0.17955639958381653
0.2830588306042243,0.18397404253482819,0.17774349451065063,0.1721099317073822,0.1663784235715866,0.1643504649400711,0.17244258522987366
0.22937603690222252,0.2581453323364258,0.2559475898742676,0.2421521246433258,0.21913249790668488,0.20499187707901,0.21020540595054626
0.24403637514901322,0.263727068901062,0.2618428170681,0.24789339303970337,0.22429843246936798,0.20967786014080048,0.21461345255374908
