actual,1-day ahead,2-day ahead,3-day ahead,4-day ahead,5-day ahead,6-day ahead,7-day ahead
0.36353482399634934,0.35153260707855225,0.39293805480003357,0.35643545627593994,0.3971823716163635,0.35824596643447876,0.3948518395423889,0.39763129353523254
0.27545340705288063,0.2626502537727356,0.26412153482437134,0.297288875579834,0.29751466751098633,0.2681274127960205,0.26453328251838684,0.2674512577056885
0.19702512973437614,0.19041903495788574,0.1838567328453064,0.18013940930366516,0.19038321137428284,0.1917707073688507,0.1840398359298706,0.1989888393878937
0.20865169990059884,0.27149139165878296,0.27445436835289,0.20096813201904297,0.20145968079566956,0.2031498193740845,0.27564985632896423,0.2009953498840332
0.3917646528212584,0.38663156628608704,0.388726669549942,0.3977530074119568,0.3919773864746094,0.3870690429210663,0.3912421226501465,0.38576346278190613
0.33855808244279123,0.3984499442577362,0.3996612596511841,0.32527969241142273,0.3992586398124695,0.32304935574531555,0.3910641634464264,0.39276811122894287
0.24349073022678308,0.29161420583724976,0.2329929208755493,0.29860634684562683,0.23271418929100037,0.2968462908267975,0.2942874038219452,0.23525925755500793
0.32192342930316625,0.31249337434768677,0.39392895221710205,0.3996924030780792,0.31404346227645874,0.3183832561969757,0.31587103962898254,0.3966941797733307
0.31270273759873785,0.38703126430511475,0.3881658685207367,0.38358739733695984,0.38737119913101196,0.30125245451927185,0.3086377477645874,0.30000364780426025
0.35030580877489,0.39057854652404785,0.39343071818351746,0.39803539514541626,0.34082096815109253,0.39342161774635315,0.3403220570087433,0.39047032356262207
0.2791243504437676,0.2696635866165161,0.293990079164505,0.2988488006591797,0.2972535014152527,0.26688212394714355,0.26816110014915466,0.29263824343681335
0.25283876855811777,0.24073050141334534,0.2971704852581024,0.29686172246932983,0.29791958451271057,0.29075610876083374,0.2486816084384918,0.29385886788368225
0.30036559094140985,0.3703374755382538,0.373087455034256,0.3737213695049286,0.37546894669532776,0.3794237732887268,0.3788435912132263,0.3777768671512604
0.31341066103511583,0.3091409194469452,0.3881669795513153,0.30987403631210327,0.3076519250869751,0.3863623285293579,0.30268165230751038,0.3890842193365097
0.32747008238619274,0.39402952313423157,0.39295827865600586,0.3186533534526825,0.39717344999313354,0.3144277822971344,0.39813438653945923,0.31584595561027527
0.2431091325218523,0.23819371223449707,0.23736610174179077,0.2946508026123047,0.23556822776794434,0.29491697788238525,0.23940601229667664,0.29584996938705444
