actual,1-day ahead,2-day ahead,3-day ahead,4-day ahead,5-day ahead,6-day ahead,7-day ahead
0.36353482399634934,0.32153260707855225,0.32293805480003357,0.31643545627593994,0.3071823716163635,0.29824596643447876,0.2948518395423889,0.29763129353523254
0.27545340705288063,0.3226502537727356,0.32412153482437134,0.317288875579834,0.30751466751098633,0.2981274127960205,0.29453328251838684,0.2974512577056885
0.19702512973437614,0.36041903495788574,0.3638567328453064,0.35013940930366516,0.33038321137428284,0.3117707073688507,0.3040398359298706,0.3089888393878937
0.20865169990059884,0.35149139165878296,0.35445436835289,0.34096813201904297,0.32145968079566956,0.3031498193740845,0.29564985632896423,0.3009953498840332
0.3917646528212584,0.33663156628608704,0.338726669549942,0.3277530074119568,0.3119773864746094,0.2970690429210663,0.2912421226501465,0.29576346278190613
0.33855808244279123,0.3184499442577362,0.3196612596511841,0.31527969241142273,0.3092586398124695,0.30304935574531555,0.3010641634464264,0.30276811122894287
0.24349073022678308,0.32161420583724976,0.3229929208755493,0.31860634684562683,0.31271418929100037,0.3068462908267975,0.3042874038219452,0.30525925755500793
0.32192342930316625,0.32249337434768677,0.32392895221710205,0.3196924030780792,0.31404346227645874,0.3083832561969757,0.30587103962898254,0.3066941797733307
0.31270273759873785,0.31703126430511475,0.3181658685207367,0.31358739733695984,0.30737119913101196,0.30125245451927185,0.2986377477645874,0.30000364780426025
0.35030580877489,0.35057854652404785,0.35343071818351746,0.34803539514541626,0.34082096815109253,0.33342161774635315,0.3303220570087433,0.33047032356262207
0.2791243504437676,0.3796635866165161,0.383990079164505,0.3688488006591797,0.3472535014152527,0.32688212394714355,0.31816110014915466,0.32263824343681335
0.25283876855811777,0.42073050141334534,0.4271704852581024,0.40686172246932983,0.37791958451271057,0.35075610876083374,0.3386816084384918,0.34385886788368225
0.30036559094140985,0.3503374755382538,0.353087455034256,0.3337213695049286,0.30546894669532776,0.2794237732887268,0.2688435912132263,0.2777768671512604
0.31341066103511583,0.2791409194469452,0.2781669795513153,0.26987403631210327,0.2576519250869751,0.2463623285293579,0.24268165230751038,0.2490842193365097
0.32747008238619274,0.27402952313423157,0.27295827865600586,0.2786533534526825,0.28717344999313354,0.2944277822971344,0.29813438653945923,0.29584595561027527
0.2431091325218523,0.27819371223449707,0.27736610174179077,0.2846508026123047,0.29556822776794434,0.30491697788238525,0.30940601229667664,0.30584996938705444
0.16854635594089698,0.27832338213920593,0.27750372886657715,0.2848270535469055,0.2958061397075653,0.3052051365375519,0.3097134828567505,0.3061296343803406
0.3552568510716572,0.32651516795158386,0.3280722498893738,0.32635608315467834,0.3241933286190033,0.3218514025211334,0.32083436846733093,0.3197266459465027
0.22353179951396035,0.2627846598625183,0.26104554533958435,0.25960925221443176,0.25739559531211853,0.2552386224269867,0.2553735077381134,0.25841060280799866
0.3797451232754999,0.26510581374168396,0.26349470019340515,0.26213645935058594,0.2600606679916382,0.2580055296421051,0.25815528631210327,0.2610006332397461
0.2800913888918367,0.25095751881599426,0.24864685535430908,0.25076794624328613,0.25390002131462097,0.25644180178642273,0.25868892669677734,0.26037076115608215
0.30414132999402177,0.29998162388801575,0.30030688643455505,0.31051889061927795,0.3263095021247864,0.3396870195865631,0.3455505073070526,0.3390548527240753
0.2202256511480652,0.2922095060348511,0.2921036183834076,0.30018484592437744,0.31270110607147217,0.3232400715351105,0.3280802369117737,0.3233993351459503
0.29994685047029807,0.3881050646305084,0.3931104838848114,0.38350266218185425,0.3703356683254242,0.3572224974632263,0.35125744342803955,0.35184934735298157
0.25909909336276454,0.33320316672325134,0.3352596163749695,0.3272640109062195,0.31592920422554016,0.3049497902393341,0.3005819618701935,0.30339476466178894
0.388469116674272,0.3434293866157532,0.34604814648628235,0.3391537666320801,0.32958558201789856,0.3200737535953522,0.3161631226539612,0.31767943501472473
0.28596967381576477,0.2773892879486084,0.27643054723739624,0.2736976146697998,0.2697566747665405,0.2658102512359619,0.2650785446166992,0.2681317925453186
0.21215771172261066,0.29970255494117737,0.2999020218849182,0.29590749740600586,0.29035696387290955,0.2847021222114563,0.28313449025154114,0.28566133975982666
0.3022373210514587,0.27937713265419006,0.27845922112464905,0.27326372265815735,0.2656983733177185,0.258479505777359,0.2565057873725891,0.26099756360054016
0.23365983593509565,0.19106809794902802,0.18549270927906036,0.19022513926029205,0.19674290716648102,0.20277994871139526,0.20723262429237366,0.21107520163059235
0.29290873845479015,0.2019577920436859,0.19700314104557037,0.20150287449359894,0.20772244036197662,0.2134244441986084,0.2175600379705429,0.2208390235900879
0.182288737252072,0.20263662934303284,0.19770874083042145,0.2018139660358429,0.20743224024772644,0.2126034051179886,0.2165319323539734,0.22002507746219635
0.2830588306042243,0.26513445377349854,0.26329898834228516,0.2538926899433136,0.23973824083805084,0.22714796662330627,0.22296473383903503,0.23061148822307587
0.22937603690222252,0.2619651257991791,0.25996077060699463,0.2509359121322632,0.2373257875442505,0.22524629533290863,0.22130748629570007,0.22891296446323395
0.24403637514901322,0.2616429328918457,0.2596539855003357,0.2525582015514374,0.24188531935214996,0.23234711587429047,0.22947874665260315,0.23594115674495697
0.24102308839246495,0.2421419769525528,0.23941096663475037,0.24547205865383148,0.254545122385025,0.26222941279411316,0.26682889461517334,0.26679137349128723
0.28608640822376213,0.263965904712677,0.26241669058799744,0.2681763172149658,0.27699095010757446,0.28425875306129456,0.28840798139572144,0.28719860315322876
0.20548748996260963,0.27443814277648926,0.2732633948326111,0.26454707980155945,0.2515689730644226,0.23966243863105774,0.23585344851016998,0.24292409420013428
