actual,1-day ahead,2-day ahead,3-day ahead
0.0759748199377184,0.11585776507854462,0.15343627333641052,0.20164984464645386
0.1375465678314196,0.13093078136444092,0.1753271073102951,0.08830711990594864
0.1945169363620732,0.18060944974422455,0.11166643351316452,0.17433126270771027
0.0,0.08635596185922623,0.15458068251609802,0.09603928029537201
0.1026612918632863,0.14670148491859436,0.13109244406223297,0.1974848061800003
0.0664181456928337,0.10327316075563431,0.18844693899154663,0.1972421407699585
0.3312400894102362,0.18658968806266785,0.18279710412025452,0.1517273634672165
0.2406625527768756,0.21076391637325287,0.164247065782547,0.17949247360229492
0.1412041724776952,0.1710132211446762,0.1949731707572937,0.21434780955314636
0.2153468467607893,0.23425772786140442,0.23370184004306793,0.2595747709274292
0.2533223162600538,0.18740461766719818,0.16872572898864746,0.18271338939666748
0.236013225074671,0.14333723485469818,0.18414238095283508,0.16954877972602844
0.1912352176986416,0.24680542945861816,0.1844368577003479,0.3998766839504242
0.1646700609441568,0.15193843841552734,0.30596089363098145,0.26840710639953613
0.5034063771660011,0.27504074573516846,0.2184823453426361,0.2215234637260437
0.2269888046157079,0.19798143208026886,0.19992634654045105,0.16831284761428833
0.3344501652560991,0.22450028359889984,0.17039284110069275,0.33640143275260925
0.1439452266778748,0.20504695177078247,0.2988319993019104,0.22427543997764587
0.4323706130714708,0.30027276277542114,0.11871816217899323,0.19695165753364563
0.1058302924937431,0.1389218121767044,0.15722006559371948,0.2040633261203766
0.2734888141680836,0.1804022490978241,0.18319639563560486,0.27394038438796997
0.2271932254551706,0.2537822723388672,0.3167440891265869,0.30461347103118896
0.216772488380056,0.24383404850959778,0.2628301978111267,0.2930986285209656
0.2033495405307299,0.21908026933670044,0.28336000442504883,0.29566746950149536
0.2989540148634965,0.3098997473716736,0.3137233257293701,0.1824990212917328
0.116394742372428,0.25928279757499695,0.17022445797920227,0.40355172753334045
0.1365894197887014,0.10682827234268188,0.21298974752426147,0.1377372145652771
0.3249885371491889,0.28224480152130127,0.17334029078483582,0.200001060962677
0.1503295569608161,0.1656147986650467,0.16969268023967743,0.21867215633392334
0.1744555145864776,0.1783875674009323,0.23320549726486206,0.15389467775821686
0.2471567353800889,0.3003122806549072,0.22304266691207886,0.4612398147583008
0.270529965802495,0.14082740247249603,0.4446412920951843,0.1414303034543991
0.4037531284030337,0.48386916518211365,0.21019893884658813,0.17683619260787964
0.1327345585847199,0.15916180610656738,0.1531776487827301,0.17346155643463135
0.1975593680148252,0.10851871967315674,0.19376680254936218,0.2818891406059265
0.1315949601665934,0.23185741901397705,0.2982124984264374,0.2883121073246002
0.2124711040635806,0.17841015756130219,0.16152247786521912,0.21255703270435333
0.260573047016793,0.18065524101257324,0.16401642560958862,0.19790571928024292
0.2683138146457024,0.1438869684934616,0.2016916424036026,0.14056386053562164
0.2628498557591273,0.22944651544094086,0.1913883090019226,0.20534399151802063
0.1558919053168522,0.21689200401306152,0.22081825137138367,0.20908033847808838
0.2045206617885867,0.16780182719230652,0.2832953631877899,0.2967902421951294
0.1447786714555909,0.271066278219223,0.26990869641304016,0.21056440472602844
0.2656458361194428,0.2645986080169678,0.24013455212116241,0.3440346121788025
0.1639130351718472,0.2021934688091278,0.2887756824493408,0.26090192794799805
0.1582479987772959,0.23401084542274475,0.20849089324474335,0.24301376938819885
0.1705791605372256,0.20921939611434937,0.20901846885681152,0.22848564386367798
0.1664191009304013,0.17592723667621613,0.21445691585540771,0.2277859002351761
0.1971677206121162,0.27297672629356384,0.25865769386291504,0.2853224277496338
0.1721820491756299,0.2178654670715332,0.21206629276275635,0.23929792642593384
0.2313606502363321,0.2536624073982239,0.24914202094078064,0.26506507396698
0.3198684637869438,0.24605923891067505,0.23212337493896484,0.3714117705821991
0.1716604894637296,0.20051807165145874,0.34391921758651733,0.277609646320343
0.4584939724509485,0.29755619168281555,0.19258709251880646,0.17720919847488403
0.4797456202357525,0.18877321481704712,0.167275071144104,0.18637602031230927
0.151679307643811,0.12043004482984543,0.20778396725654602,0.2781637907028198
0.2638543611767188,0.26704949140548706,0.34662100672721863,0.29739221930503845
0.2039393997287125,0.4155864119529724,0.3715128004550934,0.37878137826919556
0.3370063809869514,0.40322747826576233,0.27543139457702637,0.2116602659225464
0.2013316011692107,0.26498278975486755,0.22450068593025208,0.18424221873283386
0.2617427354182985,0.2101927101612091,0.2203349769115448,0.1333651840686798
0.2667180902890548,0.24008122086524963,0.21602340042591095,0.26760953664779663
0.1599256149252012,0.21640267968177795,0.2538803815841675,0.38976821303367615
0.4252817950824369,0.27122581005096436,0.3740396499633789,0.3489842712879181
0.5529182507689663,0.3904586732387543,0.36857086420059204,0.43502527475357056
0.4735867260187609,0.35361215472221375,0.35222554206848145,0.30301710963249207
0.5062878512886155,0.39099279046058655,0.36504918336868286,0.2864040732383728
0.3460023307796648,0.3643205165863037,0.35249602794647217,0.23965758085250854
0.293051124314617,0.3315471112728119,0.18692079186439514,0.1352299302816391
0.1764701106165103,0.19931352138519287,0.20384478569030762,0.2116115242242813
0.1830698469709416,0.20804567635059357,0.20849138498306274,0.20769932866096497
0.1587289608925739,0.18458139896392822,0.2275569587945938,0.23685158789157867
0.2785071547293812,0.21120981872081757,0.17325840890407562,0.19146281480789185
0.1690823032688229,0.16597288846969604,0.19950561225414276,0.20186908543109894
0.1706412509791184,0.2376413643360138,0.2604828178882599,0.17231987416744232
0.3388031828515751,0.22957250475883484,0.2000417709350586,0.2412407398223877
0.1960171369619624,0.15810155868530273,0.1879144310951233,0.29993128776550293
0.1600142330397569,0.18155613541603088,0.2448057383298874,0.1812339872121811
0.2880389724299699,0.23114080727100372,0.19879400730133057,0.26550742983818054
0.1536431776422491,0.21131619811058044,0.24666033685207367,0.2600458264350891
0.1863081023250482,0.26691368222236633,0.25876304507255554,0.4097425043582916
0.2838383355940622,0.2260817140340805,0.36761608719825745,0.20622371137142181
0.4239702539021454,0.33499640226364136,0.2260894626379013,0.1985144317150116
0.2691334084786885,0.27806270122528076,0.23539623618125916,0.2614706754684448
0.2655541333129549,0.2365984171628952,0.2105986475944519,0.24926115572452545
0.1783294805418107,0.2153201550245285,0.1961134672164917,0.2290065735578537
0.3204506810843856,0.25460997223854065,0.21668921411037445,0.29101139307022095
0.1869027377108686,0.25332021713256836,0.27639853954315186,0.2274521291255951
0.1825267944137706,0.2389746606349945,0.24514472484588623,0.27762624621391296
0.2412495462621554,0.18802890181541443,0.17091616988182068,0.15225523710250854
0.2564297040674015,0.17087066173553467,0.17582283914089203,0.2968541383743286
0.219049825191525,0.16935688257217407,0.2209227979183197,0.21291863918304443
0.1855033146743595,0.22639499604701996,0.23755013942718506,0.22941303253173828
0.17834954053073,0.21393007040023804,0.21608757972717285,0.4130394756793976
0.1702448273885715,0.18613000214099884,0.2950524389743805,0.2003927230834961
0.1508706990428519,0.33109936118125916,0.20464423298835754,0.28142622113227844
0.3116596297499187,0.20268350839614868,0.18531334400177002,0.2101808339357376
0.2445026077985594,0.18090105056762695,0.18668954074382782,0.24152293801307678
0.2038844735685764,0.23447321355342865,0.24963854253292084,0.2603665590286255
0.2068519190722732,0.2472260296344757,0.24700912833213806,0.25032341480255127
0.2416550446095943,0.26921358704566956,0.24391205608844757,0.2739461064338684
0.2289522954358748,0.2305811047554016,0.2248213291168213,0.25886595249176025
0.1425935655197447,0.16637642681598663,0.27822864055633545,0.2647057771682739
0.261498672219781,0.2419523000717163,0.18200784921646118,0.21133160591125488
0.1906959860917409,0.19196376204490662,0.18431198596954346,0.2003442943096161
0.1609880977399079,0.24268123507499695,0.21405260264873505,0.239759162068367
0.1437580001146284,0.2009945660829544,0.2399575114250183,0.19324257969856262
0.291484057084997,0.24857312440872192,0.21619462966918945,0.37008142471313477
0.2126468677760158,0.2132381796836853,0.2919871211051941,0.2602313160896301
0.2271602697590891,0.313078910112381,0.2634970545768738,0.30847305059432983
0.2683983531704334,0.22874170541763306,0.2248242050409317,0.24848675727844238
0.2599220526144852,0.21322102844715118,0.2014082670211792,0.23361468315124512
0.2283786752765412,0.19030115008354187,0.2037363350391388,0.2030739188194275
0.1968343427010297,0.20985859632492065,0.21191519498825073,0.18070608377456665
0.1492023766310681,0.21781903505325317,0.24084074795246124,0.49124768376350403
0.2099000821504307,0.21097469329833984,0.36185356974601746,0.24133014678955078
0.3690335861528762,0.3996060788631439,0.2615866959095001,0.23736898601055145
0.1814775902875774,0.22026047110557556,0.20811770856380463,0.19604885578155518
0.32810643256978,0.22132368385791779,0.20907600224018097,0.3312680125236511
0.2207582675811473,0.18282732367515564,0.2432807832956314,0.24358175694942474
0.3572550293257933,0.24365580081939697,0.2567503750324249,0.18996918201446533
0.3357937068949047,0.2661876678466797,0.24888275563716888,0.32229703664779663
0.2832981487495939,0.20372897386550903,0.27790379524230957,0.21840475499629974
0.3502937355520317,0.2702334225177765,0.17847487330436707,0.19383540749549866
0.3400163345624056,0.17578773200511932,0.18166154623031616,0.2590407729148865
0.3482485719198364,0.21694251894950867,0.28598353266716003,0.30863064527511597
0.4198178361958618,0.3102414309978485,0.3330647945404053,0.34564584493637085
0.3227738188487476,0.3077162802219391,0.3026638627052307,0.2856135964393616
0.4072550293257933,0.2650769352912903,0.264886736869812,0.4552781879901886
0.4394828343809104,0.29054656624794006,0.4911207854747772,0.4234033226966858
0.6969212693196798,0.5172821283340454,0.4887542426586151,0.3584582805633545
0.6521817626043596,0.5312396883964539,0.3788032531738281,0.32708561420440674
0.4920113482223028,0.40261682868003845,0.33278489112854004,0.4709066152572632
0.536175801921938,0.36518844962120056,0.4989476799964905,0.2900622487068176
0.6774200943774715,0.5041517615318298,0.3454551696777344,0.4376245141029358
0.4189652866667939,0.37440916895866394,0.45172935724258423,0.37031295895576477
0.5604082685363849,0.45918008685112,0.31549593806266785,0.41486820578575134
0.4494263798406663,0.3650386333465576,0.35547783970832825,0.4927654266357422
0.4032654796247826,0.35624611377716064,0.43132779002189636,0.27243340015411377
0.5790201173031733,0.489786297082901,0.32113927602767944,0.39344173669815063
0.3652947863133561,0.34703078866004944,0.37077653408050537,0.23898082971572876
0.5062090441892899,0.3667784035205841,0.23724737763404846,0.35210567712783813
0.2974070076227957,0.2148973047733307,0.3234846591949463,0.2811192274093628
0.4576170643639073,0.38086405396461487,0.2640637457370758,0.3103974163532257
0.3883941750443769,0.29028671979904175,0.37412628531455994,0.263530969619751
0.3900583650153792,0.2987743318080902,0.2414238005876541,0.25465935468673706
0.3827355138222876,0.2328643500804901,0.3294547200202942,0.3752516508102417
0.4931905889994841,0.3852500319480896,0.3698156476020813,0.34396427869796753
0.567391532774201,0.3980172276496887,0.3952237367630005,0.4141096770763397
0.5414692509026995,0.46283480525016785,0.4960147440433502,0.5810902714729309
0.5593785224385304,0.5296784043312073,0.6465486884117126,0.7768672704696655
0.6328802323137763,0.6602166891098022,0.7979333996772766,0.5190924406051636
1.0,0.7424589991569519,0.47894081473350525,0.30447646975517273
0.6205629214985766,0.4509842097759247,0.2943733036518097,0.29504120349884033
0.521478516707105,0.3015855848789215,0.2689284086227417,0.5375308990478516
0.5202247673996523,0.3228822946548462,0.5035039186477661,0.36704346537590027
0.6305633035936036,0.5436602234840393,0.3860636353492737,0.5130553245544434
0.5200537798750549,0.3701317310333252,0.5838171243667603,0.3417714834213257
0.6578916951645875,0.5649814009666443,0.2784278392791748,0.32104235887527466
0.5646633742811837,0.30920881032943726,0.2833363711833954,0.32796257734298706
0.4962511701660202,0.37447765469551086,0.37502551078796387,0.433214008808136
