actual,1-day ahead
0.1375465678314196,0.14303600192070007
0.1945169363620732,0.19085894227027893
0.0,0.0079833161830902
0.1026612918632863,0.10177729189395905
0.0664181456928337,0.07302624762058258
0.3312400894102362,0.33075572788715363
0.2406625527768756,0.25048356533050537
0.1412041724776952,0.1446336543560028
0.2153468467607893,0.22604050278663635
0.2533223162600538,0.25935362696647644
0.236013225074671,0.24510017037391663
0.1912352176986416,0.19228731870651245
0.1646700609441568,0.16343830585479736
0.5034063771660011,0.51274839878082275
0.2269888046157079,0.2258364999294281
0.3344501652560991,0.34105647563934326
0.1439452266778748,0.1539568078517914
0.4323706130714708,0.44684722542762756
0.1058302924937431,0.1112109673023224
0.2734888141680836,0.28826234459877014
0.2271932254551706,0.2342904424667358
0.216772488380056,0.2294565212726593
0.2033495405307299,0.2156898844242096
0.2989540148634965,0.29706872820854187
0.116394742372428,0.11504278659820557
0.1365894197887014,0.1467018675804138
0.3249885371491889,0.3261400246620178
0.1503295569608161,0.16772533893585205
0.1744555145864776,0.17747376918792725
0.2471567353800889,0.24918644070625305
0.270529965802495,0.27175182461738586
0.4037531284030337,0.4025278568267822
0.1327345585847199,0.146486474275589
0.1975593680148252,0.19936020255088806
0.1315949601665934,0.1366693890094757
0.2124711040635806,0.21067399621009827
0.260573047016793,0.2681781208515167
0.2683138146457024,0.27866042137145996
0.2628498557591273,0.27791247248649597
0.1558919053168522,0.16051785707473755
0.2045206617885867,0.21299304962158203
0.1447786714555909,0.1527047324180603
0.2656458361194428,0.2619389319419861
0.1639130351718472,0.17244197368621826
0.1582479987772959,0.1512602424621582
0.1705791605372256,0.17411152958869934
0.1664191009304013,0.1630531394481659
0.1971677206121162,0.19171003818511963
0.1721820491756299,0.1770278549194336
0.2313606502363321,0.2475331735610962
0.3198684637869438,0.31030606031417847
0.1716604894637296,0.1897697973251343
0.4584939724509485,0.4609759569168091
0.4797456202357525,0.4837807548046112
0.151679307643811,0.1578918659687042
0.2638543611767188,0.2731311631202698
0.2039393997287125,0.2004965388774872
0.3370063809869514,0.3424968719482422
0.2013316011692107,0.21402005910873413
0.2617427354182985,0.2748654615879059
0.2667180902890548,0.27212958693504333
0.1599256149252012,0.16365638971328735
0.4252817950824369,0.43777119636535645
0.5529182507689663,0.55130008935928345
0.4735867260187609,0.48187265276908875
0.5062878512886155,0.5068265926837921
0.3460023307796648,0.3470343244075775
0.293051124314617,0.2957968747615814
0.1764701106165103,0.1848360776901245
0.1830698469709416,0.1984232246875763
0.1587289608925739,0.1566952443122864
0.2785071547293812,0.2854282283782959
0.1690823032688229,0.16472352147102356
0.1706412509791184,0.1880055618286133
0.3388031828515751,0.330225465297699
0.1960171369619624,0.1928692293167114
0.1600142330397569,0.16387191891670227
0.2880389724299699,0.2816315793991089
0.1536431776422491,0.15482375383377075
0.1863081023250482,0.193060907125473
0.2838383355940622,0.29832613348960876
0.4239702539021454,0.4353289246559143
0.2691334084786885,0.2730298840999603
0.2655541333129549,0.26655377984046936
0.1783294805418107,0.17208402633666992
0.3204506810843856,0.32693750381469727
0.1869027377108686,0.1991399848461151
0.1825267944137706,0.1885521340370178
0.2412495462621554,0.24493059515953064
0.2564297040674015,0.25437400698661804
0.219049825191525,0.22329355359077454
0.1855033146743595,0.19029407024383545
0.17834954053073,0.18603439450263977
0.1702448273885715,0.17254335045814514
0.1508706990428519,0.16831252336502075
0.3116596297499187,0.326224125623703
0.2445026077985594,0.2579416334629059
0.2038844735685764,0.20124170422554016
0.2068519190722732,0.21023940324783325
0.2416550446095943,0.2499158787727356
0.2289522954358748,0.233029009103775
0.1425935655197447,0.1462503719329834
0.261498672219781,0.27629766821861267
0.1906959860917409,0.19562994718551636
0.1609880977399079,0.1691356337070465
0.1437580001146284,0.1430289590358734
0.291484057084997,0.29227383852005005
0.2126468677760158,0.2164331901073456
0.2271602697590891,0.2350717306137085
0.2683983531704334,0.2752144742012024
0.2599220526144852,0.26316604137420654
0.2283786752765412,0.23218512773513794
0.1968343427010297,0.19773451805114746
0.1492023766310681,0.1478746771812439
0.2099000821504307,0.20692564249038696
0.3690335861528762,0.3775983214378357
0.1814775902875774,0.1899158000946045
0.32810643256978,0.338213312625885
0.2207582675811473,0.22644871711730957
0.3572550293257933,0.3540558981895447
0.3357937068949047,0.34703097581863403
0.2832981487495939,0.2996277117729187
0.3502937355520317,0.3646284508705139
0.3400163345624056,0.35315765619277954
0.3482485719198364,0.359654324054718
0.4198178361958618,0.4251584053039551
0.3227738188487476,0.33672467827796936
0.4072550293257933,0.4152078378200531
0.4394828343809104,0.4326453447341919
0.6969212693196798,0.69758466124534607
0.6521817626043596,0.65059298634529114
0.4920113482223028,0.49333320438861847
0.536175801921938,0.54278391242027283
0.6774200943774715,0.6761819040775299
0.4189652866667939,0.4183892548084259
0.5604082685363849,0.57669564843177795
0.4494263798406663,0.4500045704841614
0.4032654796247826,0.404743230342865
0.5790201173031733,0.5797674262523651
0.3652947863133561,0.37204675793647766
0.5062090441892899,0.5164973270893097
0.2974070076227957,0.2969048237800598
0.4576170643639073,0.458884562253952
0.3883941750443769,0.39810500264167786
0.3900583650153792,0.3999933874607086
0.3827355138222876,0.38589393854141235
0.4931905889994841,0.4933889138698578
0.567391532774201,0.5652373135089874
0.5414692509026995,0.54533992290496826
0.5593785224385304,0.56628286838531494
0.6328802323137763,0.64395026087760925
1.0,0.00128790855407715
0.6205629214985766,0.63099071860313416
0.521478516707105,0.5243536627292633
0.5202247673996523,0.5325713551044464
0.6305633035936036,0.6383369219303131
0.5200537798750549,0.5279480814933777
0.6578916951645875,0.6685796117782593
0.5646633742811837,0.57985703825950623
0.4962511701660202,0.4958976709842682
0.6361332938501805,0.63269837141036987
0.6312718603982732,0.63888616800308228
0.7032358672601875,0.70951693415641785
0.5661783810633705,0.5637312114238739
0.8470951225569798,0.8479316008090973
0.3218295665131918,0.33229878425598145
0.3269730431958428,0.3331169593334198
0.5255573811206846,0.5275393569469452
0.7880084251953461,0.7980405521392822
0.4403755038878168,0.44608598828315735
0.4934494583802991,0.498292977809906
0.5893151901877998,0.58477492213249207
0.6881177998968344,0.6905320143699646
0.8436209235236802,0.8444386100769043
0.6173877118239306,0.61439284324645996
0.6490820166975526,0.64663188219070435
0.7260235370536652,0.73020859718322754
0.5545746327111551,0.55318138003349304
0.6262293907494794,0.6217485451698303
0.2179828248285348,0.2282020092010498
0.5228679097491546,0.5304127860069275
0.3884640735150832,0.39729294776916504
0.6044260932693961,0.6167218244075775
0.3642745925911774,0.36677205085754395
0.1927129702156926,0.1998506796360016
0.2060313700017193,0.2028843307495117
0.2698178361958619,0.2631761860847473
0.5607211088397683,0.56792235493659973
0.2132911755153506,0.224324609041214
0.4578678142253977,0.46450164318084717
0.6190488699539576,0.61069108843803406
0.2500702099612172,0.2595464611053467
0.4660976634889096,0.46992035031318665
0.5074981372867431,0.5185930931568146
0.2028695336530194,0.2041276717185974
0.4765407981965114,0.47582422852516174
0.4547136197772385,0.45933032393455505
0.6256338001260915,0.62224594473838806
0.4605448675085493,0.47794031381607056
0.3217039527730546,0.32306705594062805
0.2645387157786141,0.2606597638130188
0.3122876984506046,0.3145896875858307
0.2938052843742239,0.2965843892097473
0.4836611390252754,0.4850244677066803
0.3796348485741055,0.3833381450176239
0.698907208222685,0.69440887331962585
0.5683639646180003,0.5777363932132721
0.448709951664979,0.44272642374038696
