actual,1-day ahead,2-day ahead,3-day ahead,4-day ahead
0.001585216743404,0.16617436707019806,0.166281595826149,0.22521421313285828,0.20811983942985535
0.0759748199377184,0.18544013798236847,0.24838365614414215,0.2161370813846588,0.22290165722370148
0.1375465678314196,0.21585813164710999,0.14446745812892914,0.13800384104251862,0.15592791140079498
0.1945169363620732,0.16459058225154877,0.15726116299629211,0.17099666595458984,0.22387480735778809
0.0,0.15421852469444275,0.16373920440673828,0.17428846657276154,0.23044651746749878
0.1026612918632863,0.179744690656662,0.16532805562019348,0.301831990480423,0.28214362263679504
0.0664181456928337,0.1551446169614792,0.33658862113952637,0.2893367111682892,0.24563482403755188
0.3312400894102362,0.36214178800582886,0.1945641189813614,0.2170478105545044,0.2073696106672287
0.2406625527768756,0.21373911201953888,0.2172948569059372,0.25587770342826843,0.3637714385986328
0.1412041724776952,0.1976715326309204,0.3084334135055542,0.26734307408332825,0.2594447433948517
0.2153468467607893,0.24651482701301575,0.17773692309856415,0.18917304277420044,0.19229143857955933
0.2533223162600538,0.15950177609920502,0.2716541290283203,0.1568792462348938,0.15255673229694366
0.236013225074671,0.2857021987438202,0.19382472336292267,0.21512722969055176,0.30822354555130005
0.1912352176986416,0.1905200332403183,0.18942175805568695,0.3014713227748871,0.2729904353618622
0.1646700609441568,0.1718215048313141,0.3404025435447693,0.2542440891265869,0.23886628448963165
0.5034063771660011,0.2462623566389084,0.17394854128360748,0.229453444480896,0.16418606042861938
0.2269888046157079,0.21706289052963257,0.22116440534591675,0.16888919472694397,0.2741425931453705
0.3344501652560991,0.23957954347133636,0.19687578082084656,0.265720009803772,0.27218368649482727
0.1439452266778748,0.211365208029747,0.27537408471107483,0.2721598744392395,0.25506144762039185
0.4323706130714708,0.3317059576511383,0.25993862748146057,0.21957682073116302,0.2023816853761673
0.1058302924937431,0.21182644367218018,0.21858525276184082,0.2877039313316345,0.2000407725572586
0.2734888141680836,0.3257232904434204,0.29104506969451904,0.2694705128669739,0.2505570948123932
0.2271932254551706,0.22202378511428833,0.21618399024009705,0.25844961404800415,0.2321985960006714
0.216772488380056,0.16255593299865723,0.1726887971162796,0.14817140996456146,0.16987141966819763
0.2033495405307299,0.1645386666059494,0.1839415431022644,0.1708441972732544,0.20381246507167816
0.2989540148634965,0.1759602129459381,0.14562702178955078,0.13546988368034363,0.2339380979537964
0.116394742372428,0.18019069731235504,0.14919225871562958,0.20621013641357422,0.23384615778923035
0.1365894197887014,0.14838318526744843,0.13282789289951324,0.35137686133384705,0.23028285801410675
0.3249885371491889,0.16699883341789246,0.35933002829551697,0.27821746468544006,0.3125948905944824
0.1503295569608161,0.34171342849731445,0.18694454431533813,0.2061486691236496,0.18402615189552307
0.1744555145864776,0.20994125306606293,0.25386399030685425,0.28622210025787354,0.2535572052001953
0.2471567353800889,0.23296834528446198,0.22122326493263245,0.3529597818851471,0.22109219431877136
0.270529965802495,0.22115977108478546,0.37575963139533997,0.1854853481054306,0.15898846089839935
0.4037531284030337,0.3744100332260132,0.1864672601222992,0.15529458224773407,0.3069052994251251
0.1327345585847199,0.19794413447380066,0.17524242401123047,0.22638007998466492,0.2851293385028839
0.1975593680148252,0.15604330599308014,0.19547441601753235,0.2462584525346756,0.23374049365520477
